district_number,district_name,school_number,school_name,alternative_school,school_year,grade_level,students_iss,students_suspended,students_expelled,students_placed_in_alternative_school,students_committed_zero_tolerance,students_total,percent of in school suspensions,percent suspended,percent_expelled,percent_placed_in_alternative_school,percent_committed_zero_tolerance
190,Davidson County,110,Charlotte Park Elementary,No,2020,03,0,0,0,0,0,116,0,0,0,0,0
190,Davidson County,110,Charlotte Park Elementary,No,2020,04,2,1,0,0,0,116,1.7,0.9,0,0,0
190,Davidson County,110,Charlotte Park Elementary,No,2020,K,0,0,0,0,0,103,0,0,0,0,0
190,Davidson County,115,Eagle View Elementary School,No,2020,01,0,0,0,0,0,142,0,0,0,0,0
190,Davidson County,115,Eagle View Elementary School,No,2020,02,0,0,0,0,0,138,0,0,0,0,0
190,Davidson County,115,Eagle View Elementary School,No,2020,03,0,0,0,0,0,127,0,0,0,0,0
190,Davidson County,115,Eagle View Elementary School,No,2020,04,0,1,0,0,0,131,0,0.8,0,0,0
190,Davidson County,115,Eagle View Elementary School,No,2020,05,0,1,0,0,0,105,0,1,0,0,0
190,Davidson County,115,Eagle View Elementary School,No,2020,K,0,0,0,0,0,118,0,0,0,0,0
190,Davidson County,120,Cockrill Elementary,No,2020,01,0,0,0,0,0,68,0,0,0,0,0
190,Davidson County,120,Cockrill Elementary,No,2020,02,0,0,0,0,0,77,0,0,0,0,0
190,Davidson County,120,Cockrill Elementary,No,2020,03,0,0,0,0,0,68,0,0,0,0,0
190,Davidson County,120,Cockrill Elementary,No,2020,04,0,0,0,0,0,75,0,0,0,0,0
190,Davidson County,120,Cockrill Elementary,No,2020,K,0,0,0,0,0,73,0,0,0,0,0
190,Davidson County,125,W. A. Bass Adult Program,No,2020,09,0,0,0,0,0,39,0,0,0,0,0
190,Davidson County,125,W. A. Bass Adult Program,No,2020,10,0,0,0,0,0,36,0,0,0,0,0
190,Davidson County,125,W. A. Bass Adult Program,No,2020,11,0,0,0,0,0,101,0,0,0,0,0
190,Davidson County,125,W. A. Bass Adult Program,No,2020,12,0,0,0,0,0,293,0,0,0,0,0
190,Davidson County,126,W.A. Bass Alternative Learning Center,Yes,2020,09,0,18,1,0,0,56,0,32.1,1.8,0,0
190,Davidson County,126,W.A. Bass Alternative Learning Center,Yes,2020,10,0,21,1,0,0,72,0,29.2,1.4,0,0
190,Davidson County,126,W.A. Bass Alternative Learning Center,Yes,2020,11,0,18,0,0,1,72,0,25,0,0,1.4
190,Davidson County,126,W.A. Bass Alternative Learning Center,Yes,2020,12,0,9,0,0,0,54,0,16.7,0,0,0
190,Davidson County,130,Cole Elementary,No,2020,01,0,0,0,0,0,157,0,0,0,0,0
190,Davidson County,130,Cole Elementary,No,2020,02,0,0,0,0,0,172,0,0,0,0,0
190,Davidson County,130,Cole Elementary,No,2020,03,0,0,0,0,0,155,0,0,0,0,0
190,Davidson County,130,Cole Elementary,No,2020,04,0,0,0,0,0,158,0,0,0,0,0
190,Davidson County,130,Cole Elementary,No,2020,K,0,0,0,0,0,160,0,0,0,0,0
190,Davidson County,140,Hattie Cotton Elementary,No,2020,01,0,2,0,0,0,60,0,3.3,0,0,0
190,Davidson County,140,Hattie Cotton Elementary,No,2020,02,0,0,0,0,0,51,0,0,0,0,0
190,Davidson County,140,Hattie Cotton Elementary,No,2020,03,0,1,0,0,1,55,0,1.8,0,0,1.8
190,Davidson County,140,Hattie Cotton Elementary,No,2020,04,0,1,0,0,1,43,0,2.3,0,0,2.3
190,Davidson County,140,Hattie Cotton Elementary,No,2020,K,0,1,0,0,1,54,0,1.9,0,0,1.9
190,Davidson County,145,Crieve Hall Elementary,No,2020,01,0,0,0,0,0,118,0,0,0,0,0
190,Davidson County,145,Crieve Hall Elementary,No,2020,02,0,0,0,0,0,115,0,0,0,0,0
190,Davidson County,145,Crieve Hall Elementary,No,2020,03,0,0,0,0,0,108,0,0,0,0,0
190,Davidson County,145,Crieve Hall Elementary,No,2020,04,0,0,0,0,0,110,0,0,0,0,0
190,Davidson County,145,Crieve Hall Elementary,No,2020,K,0,0,0,0,0,111,0,0,0,0,0
190,Davidson County,148,Croft Middle,No,2020,05,12,4,0,0,0,210,5.7,1.9,0,0,0
190,Davidson County,148,Croft Middle,No,2020,06,27,5,0,0,0,245,11,2,0,0,0
190,Davidson County,148,Croft Middle,No,2020,07,26,14,0,2,1,222,11.7,6.3,0,0.9,0.5
190,Davidson County,148,Croft Middle,No,2020,08,41,15,0,0,0,210,19.5,7.1,0,0,0
190,Davidson County,150,Cumberland Elementary,No,2020,01,0,0,0,0,0,73,0,0,0,0,0
190,Davidson County,150,Cumberland Elementary,No,2020,02,0,1,0,0,0,79,0,1.3,0,0,0
190,Davidson County,150,Cumberland Elementary,No,2020,03,1,1,0,0,0,76,1.3,1.3,0,0,0
190,Davidson County,150,Cumberland Elementary,No,2020,04,2,0,0,0,0,86,2.3,0,0,0,0
190,Davidson County,150,Cumberland Elementary,No,2020,K,0,0,0,0,0,71,0,0,0,0,0
190,Davidson County,160,Dan Mills Elementary,No,2020,01,0,0,0,0,0,131,0,0,0,0,0
190,Davidson County,160,Dan Mills Elementary,No,2020,02,0,0,0,0,0,115,0,0,0,0,0
190,Davidson County,160,Dan Mills Elementary,No,2020,03,0,0,0,0,0,116,0,0,0,0,0
190,Davidson County,160,Dan Mills Elementary,No,2020,04,2,2,0,0,0,104,1.9,1.9,0,0,0
190,Davidson County,160,Dan Mills Elementary,No,2020,K,0,0,0,0,0,110,0,0,0,0,0
190,Davidson County,165,Dodson Elementary,No,2020,01,0,0,0,0,0,111,0,0,0,0,0
190,Davidson County,165,Dodson Elementary,No,2020,02,1,1,0,0,0,88,1.1,1.1,0,0,0
190,Davidson County,165,Dodson Elementary,No,2020,03,0,1,0,0,0,102,0,1,0,0,0
190,Davidson County,165,Dodson Elementary,No,2020,04,0,1,0,0,1,86,0,1.2,0,0,1.2
190,Davidson County,165,Dodson Elementary,No,2020,K,0,0,0,0,0,70,0,0,0,0,0
190,Davidson County,175,Donelson Middle,No,2020,05,0,33,0,1,1,263,0,12.5,0,0.4,0.4
190,Davidson County,175,Donelson Middle,No,2020,06,0,27,0,2,0,255,0,10.6,0,0.8,0
190,Davidson County,175,Donelson Middle,No,2020,07,0,32,0,4,0,265,0,12.1,0,1.5,0
190,Davidson County,175,Donelson Middle,No,2020,08,0,26,0,1,2,234,0,11.1,0,0.4,0.9
190,Davidson County,180,DuPont Elementary,No,2020,01,0,0,0,0,0,75,0,0,0,0,0
190,Davidson County,180,DuPont Elementary,No,2020,02,0,0,0,0,0,82,0,0,0,0,0
190,Davidson County,180,DuPont Elementary,No,2020,03,0,0,0,0,0,79,0,0,0,0,0
190,Davidson County,180,DuPont Elementary,No,2020,04,0,0,0,0,0,90,0,0,0,0,0
190,Davidson County,180,DuPont Elementary,No,2020,K,0,0,0,0,0,72,0,0,0,0,0
190,Davidson County,185,DuPont Tyler Middle,No,2020,05,0,13,0,0,0,174,0,7.5,0,0,0
190,Davidson County,185,DuPont Tyler Middle,No,2020,06,0,18,0,1,0,210,0,8.6,0,0.5,0
190,Davidson County,185,DuPont Tyler Middle,No,2020,07,0,20,0,1,1,172,0,11.6,0,0.6,0.6
190,Davidson County,185,DuPont Tyler Middle,No,2020,08,0,43,0,3,4,186,0,23.1,0,1.6,2.2
190,Davidson County,190,DuPont Hadley Middle,No,2020,05,0,2,0,0,0,183,0,1.1,0,0,0
190,Davidson County,190,DuPont Hadley Middle,No,2020,06,0,15,0,1,1,181,0,8.3,0,0.6,0.6
190,Davidson County,190,DuPont Hadley Middle,No,2020,07,0,8,0,2,2,172,0,4.7,0,1.2,1.2
190,Davidson County,190,DuPont Hadley Middle,No,2020,08,0,10,0,2,0,174,0,5.7,0,1.1,0
190,Davidson County,195,Eakin Elementary,No,2020,01,2,0,0,0,1,136,1.5,0,0,0,0.7
190,Davidson County,195,Eakin Elementary,No,2020,02,1,2,0,0,1,114,0.9,1.8,0,0,0.9
190,Davidson County,195,Eakin Elementary,No,2020,03,0,0,0,0,0,128,0,0,0,0,0
190,Davidson County,195,Eakin Elementary,No,2020,04,0,0,0,0,0,124,0,0,0,0,0
190,Davidson County,195,Eakin Elementary,No,2020,K,0,1,0,0,1,122,0,0.8,0,0,0.8
190,Davidson County,203,East Nashville Magnet High School,No,2020,09,0,28,0,2,1,184,0,15.2,0,1.1,0.5
190,Davidson County,203,East Nashville Magnet High School,No,2020,10,0,29,0,2,0,185,0,15.7,0,1.1,0
190,Davidson County,203,East Nashville Magnet High School,No,2020,11,0,39,0,1,0,185,0,21.1,0,0.5,0
190,Davidson County,203,East Nashville Magnet High School,No,2020,12,0,38,1,1,3,187,0,20.3,0.5,0.5,1.6
190,Davidson County,208,Thomas A. Edison Elementary,No,2020,01,0,0,0,0,0,165,0,0,0,0,0
190,Davidson County,208,Thomas A. Edison Elementary,No,2020,02,0,0,0,0,0,192,0,0,0,0,0
190,Davidson County,208,Thomas A. Edison Elementary,No,2020,03,0,0,0,0,0,201,0,0,0,0,0
190,Davidson County,208,Thomas A. Edison Elementary,No,2020,04,0,2,0,0,1,183,0,1.1,0,0,0.5
190,Davidson County,208,Thomas A. Edison Elementary,No,2020,K,0,0,0,0,0,180,0,0,0,0,0
190,Davidson County,220,Fall-Hamilton Elementary,No,2020,01,0,0,0,0,0,69,0,0,0,0,0
190,Davidson County,220,Fall-Hamilton Elementary,No,2020,02,0,1,0,0,1,69,0,1.4,0,0,1.4
190,Davidson County,220,Fall-Hamilton Elementary,No,2020,03,0,0,0,0,0,62,0,0,0,0,0
190,Davidson County,220,Fall-Hamilton Elementary,No,2020,04,0,0,0,0,0,46,0,0,0,0,0
190,Davidson County,220,Fall-Hamilton Elementary,No,2020,K,0,0,0,0,0,54,0,0,0,0,0
190,Davidson County,235,Gateway Elementary,No,2020,01,0,0,0,0,0,61,0,0,0,0,0
190,Davidson County,235,Gateway Elementary,No,2020,02,0,0,0,0,0,61,0,0,0,0,0
190,Davidson County,235,Gateway Elementary,No,2020,03,0,0,0,0,0,45,0,0,0,0,0
190,Davidson County,235,Gateway Elementary,No,2020,04,0,1,0,0,0,73,0,1.4,0,0,0
190,Davidson County,235,Gateway Elementary,No,2020,K,0,0,0,0,0,49,0,0,0,0,0
190,Davidson County,240,Glencliff Elementary,No,2020,01,0,0,0,0,0,137,0,0,0,0,0
190,Davidson County,240,Glencliff Elementary,No,2020,02,0,0,0,0,0,147,0,0,0,0,0
190,Davidson County,240,Glencliff Elementary,No,2020,03,0,0,0,0,0,144,0,0,0,0,0
190,Davidson County,240,Glencliff Elementary,No,2020,04,0,0,0,0,0,127,0,0,0,0,0
190,Davidson County,240,Glencliff Elementary,No,2020,K,0,0,0,0,0,137,0,0,0,0,0
190,Davidson County,245,Glencliff High School,No,2020,09,42,59,4,6,4,470,8.9,12.6,0.9,1.3,0.9
190,Davidson County,245,Glencliff High School,No,2020,10,56,71,5,5,4,427,13.1,16.6,1.2,1.2,0.9
190,Davidson County,245,Glencliff High School,No,2020,11,35,56,4,4,5,414,8.5,13.5,1,1,1.2
190,Davidson County,245,Glencliff High School,No,2020,12,20,34,3,0,4,296,6.8,11.5,1,0,1.4
190,Davidson County,250,Glendale Elementary,No,2020,01,0,0,0,0,0,96,0,0,0,0,0
190,Davidson County,250,Glendale Elementary,No,2020,02,0,0,0,0,0,88,0,0,0,0,0
190,Davidson County,250,Glendale Elementary,No,2020,03,0,0,0,0,0,77,0,0,0,0,0
190,Davidson County,250,Glendale Elementary,No,2020,04,0,0,0,0,0,75,0,0,0,0,0
190,Davidson County,250,Glendale Elementary,No,2020,K,0,0,0,0,0,96,0,0,0,0,0
190,Davidson County,255,Glengarry Elementary,No,2020,01,0,0,0,0,0,110,0,0,0,0,0
190,Davidson County,255,Glengarry Elementary,No,2020,02,0,0,0,0,0,91,0,0,0,0,0
190,Davidson County,255,Glengarry Elementary,No,2020,03,0,0,0,0,0,98,0,0,0,0,0
190,Davidson County,255,Glengarry Elementary,No,2020,04,0,1,0,0,0,104,0,1,0,0,0
190,Davidson County,255,Glengarry Elementary,No,2020,K,0,0,0,0,0,74,0,0,0,0,0
190,Davidson County,265,Glenview Elementary,No,2020,01,0,1,0,0,0,143,0,0.7,0,0,0
190,Davidson County,265,Glenview Elementary,No,2020,02,0,0,0,0,0,137,0,0,0,0,0
190,Davidson County,265,Glenview Elementary,No,2020,03,0,0,0,0,0,150,0,0,0,0,0
190,Davidson County,265,Glenview Elementary,No,2020,04,1,0,0,0,0,141,0.7,0,0,0,0
190,Davidson County,265,Glenview Elementary,No,2020,K,0,0,0,0,0,157,0,0,0,0,0
190,Davidson County,270,Goodlettsville Elementary,No,2020,01,0,0,0,0,0,84,0,0,0,0,0
190,Davidson County,270,Goodlettsville Elementary,No,2020,02,0,0,0,0,0,74,0,0,0,0,0
190,Davidson County,270,Goodlettsville Elementary,No,2020,03,0,0,0,0,0,81,0,0,0,0,0
190,Davidson County,270,Goodlettsville Elementary,No,2020,04,0,0,0,0,0,85,0,0,0,0,0
190,Davidson County,270,Goodlettsville Elementary,No,2020,K,0,0,0,0,0,77,0,0,0,0,0
190,Davidson County,275,Goodlettsville Middle,No,2020,05,27,21,0,0,0,208,13,10.1,0,0,0
190,Davidson County,275,Goodlettsville Middle,No,2020,06,20,12,0,0,0,184,10.9,6.5,0,0,0
190,Davidson County,275,Goodlettsville Middle,No,2020,07,19,16,0,0,0,205,9.3,7.8,0,0,0
190,Davidson County,275,Goodlettsville Middle,No,2020,08,14,22,0,1,0,189,7.4,11.6,0,0.5,0
190,Davidson County,280,Gower Elementary,No,2020,01,0,2,0,0,0,134,0,1.5,0,0,0
190,Davidson County,280,Gower Elementary,No,2020,02,0,1,0,0,0,120,0,0.8,0,0,0
190,Davidson County,280,Gower Elementary,No,2020,03,0,4,0,0,1,135,0,3,0,0,0.7
190,Davidson County,280,Gower Elementary,No,2020,04,0,2,0,0,0,149,0,1.3,0,0,0
190,Davidson County,280,Gower Elementary,No,2020,K,0,2,0,0,0,141,0,1.4,0,0,0
190,Davidson County,285,Gra-Mar Middle,No,2020,05,40,36,0,0,1,153,26.1,23.5,0,0,0.7
190,Davidson County,285,Gra-Mar Middle,No,2020,06,22,16,0,0,0,111,19.8,14.4,0,0,0
190,Davidson County,285,Gra-Mar Middle,No,2020,07,35,29,0,0,2,98,35.7,29.6,0,0,2
190,Davidson County,285,Gra-Mar Middle,No,2020,08,43,29,0,0,0,121,35.5,24,0,0,0
190,Davidson County,290,Granbery Elementary,No,2020,01,0,0,0,0,0,210,0,0,0,0,0
190,Davidson County,290,Granbery Elementary,No,2020,02,0,0,0,0,0,173,0,0,0,0,0
190,Davidson County,290,Granbery Elementary,No,2020,03,0,0,0,0,0,156,0,0,0,0,0
190,Davidson County,290,Granbery Elementary,No,2020,04,1,1,0,0,0,172,0.6,0.6,0,0,0
190,Davidson County,290,Granbery Elementary,No,2020,K,0,0,0,0,0,158,0,0,0,0,0
190,Davidson County,295,H. G. Hill Middle,No,2020,05,21,5,0,0,2,224,9.4,2.2,0,0,0.9
190,Davidson County,295,H. G. Hill Middle,No,2020,06,40,19,0,1,0,235,17,8.1,0,0.4,0
190,Davidson County,295,H. G. Hill Middle,No,2020,07,32,13,0,2,1,193,16.6,6.7,0,1,0.5
190,Davidson County,295,H. G. Hill Middle,No,2020,08,37,19,0,1,0,192,19.3,9.9,0,0.5,0
190,Davidson County,296,East Nashville Middle,No,2020,05,0,2,0,0,0,95,0,2.1,0,0,0
190,Davidson County,296,East Nashville Middle,No,2020,06,0,14,0,0,1,94,0,14.9,0,0,1.1
190,Davidson County,296,East Nashville Middle,No,2020,07,0,3,0,0,0,95,0,3.2,0,0,0
190,Davidson County,296,East Nashville Middle,No,2020,08,0,14,0,0,0,96,0,14.6,0,0,0
190,Davidson County,300,Harpeth Valley Elementary,No,2020,01,0,0,0,0,0,156,0,0,0,0,0
190,Davidson County,300,Harpeth Valley Elementary,No,2020,02,0,0,0,0,0,170,0,0,0,0,0
190,Davidson County,300,Harpeth Valley Elementary,No,2020,03,0,0,0,0,0,156,0,0,0,0,0
190,Davidson County,300,Harpeth Valley Elementary,No,2020,04,0,0,0,0,0,139,0,0,0,0,0
190,Davidson County,300,Harpeth Valley Elementary,No,2020,K,0,1,0,0,0,152,0,0.7,0,0,0
190,Davidson County,302,Harris-Hillman Special Education,No,2020,01,0,0,0,0,0,52,0,0,0,0,0
190,Davidson County,302,Harris-Hillman Special Education,No,2020,02,0,0,0,0,0,61,0,0,0,0,0
190,Davidson County,302,Harris-Hillman Special Education,No,2020,03,0,0,0,0,0,59,0,0,0,0,0
190,Davidson County,302,Harris-Hillman Special Education,No,2020,04,0,0,0,0,0,48,0,0,0,0,0
190,Davidson County,302,Harris-Hillman Special Education,No,2020,05,0,0,0,0,0,39,0,0,0,0,0
190,Davidson County,302,Harris-Hillman Special Education,No,2020,06,0,0,0,0,0,26,0,0,0,0,0
190,Davidson County,302,Harris-Hillman Special Education,No,2020,07,0,0,0,0,0,24,0,0,0,0,0
190,Davidson County,302,Harris-Hillman Special Education,No,2020,08,0,0,0,0,0,32,0,0,0,0,0
190,Davidson County,302,Harris-Hillman Special Education,No,2020,09,0,0,0,0,0,21,0,0,0,0,0
190,Davidson County,302,Harris-Hillman Special Education,No,2020,10,0,0,0,0,0,15,0,0,0,0,0
190,Davidson County,302,Harris-Hillman Special Education,No,2020,11,,,,,,,,,,,
190,Davidson County,302,Harris-Hillman Special Education,No,2020,12,0,0,0,0,0,103,0,0,0,0,0
190,Davidson County,302,Harris-Hillman Special Education,No,2020,K,0,0,0,0,0,56,0,0,0,0,0
190,Davidson County,305,Haynes Middle,No,2020,05,0,11,0,0,0,62,0,17.7,0,0,0
190,Davidson County,305,Haynes Middle,No,2020,06,0,8,0,0,0,62,0,12.9,0,0,0
190,Davidson County,305,Haynes Middle,No,2020,07,0,7,0,0,0,81,0,8.6,0,0,0
190,Davidson County,305,Haynes Middle,No,2020,08,0,7,0,2,1,63,0,11.1,0,3.2,1.6
190,Davidson County,310,Haywood Elementary,No,2020,01,1,0,0,0,0,153,0.7,0,0,0,0
190,Davidson County,310,Haywood Elementary,No,2020,02,0,0,0,0,0,161,0,0,0,0,0
190,Davidson County,310,Haywood Elementary,No,2020,03,2,0,0,0,0,126,1.6,0,0,0,0
190,Davidson County,310,Haywood Elementary,No,2020,04,3,0,0,0,0,155,1.9,0,0,0,0
190,Davidson County,310,Haywood Elementary,No,2020,K,0,0,0,0,0,124,0,0,0,0,0
190,Davidson County,315,Head Middle,No,2020,05,0,19,0,1,2,193,0,9.8,0,0.5,1
190,Davidson County,315,Head Middle,No,2020,06,0,15,0,1,0,193,0,7.8,0,0.5,0
190,Davidson County,315,Head Middle,No,2020,07,0,5,0,1,1,111,0,4.5,0,0.9,0.9
190,Davidson County,315,Head Middle,No,2020,08,0,10,0,0,0,122,0,8.2,0,0,0
190,Davidson County,318,Henry C. Maxwell Elementary,No,2020,01,0,0,0,0,0,129,0,0,0,0,0
190,Davidson County,318,Henry C. Maxwell Elementary,No,2020,02,0,1,0,0,0,126,0,0.8,0,0,0
190,Davidson County,318,Henry C. Maxwell Elementary,No,2020,03,2,0,0,0,0,154,1.3,0,0,0,0
190,Davidson County,318,Henry C. Maxwell Elementary,No,2020,04,2,1,0,0,0,143,1.4,0.7,0,0,0
190,Davidson County,318,Henry C. Maxwell Elementary,No,2020,K,2,1,0,0,0,128,1.6,0.8,0,0,0
190,Davidson County,320,Hermitage Elementary,No,2020,01,0,0,0,0,0,75,0,0,0,0,0
190,Davidson County,320,Hermitage Elementary,No,2020,02,0,0,0,0,0,56,0,0,0,0,0
190,Davidson County,320,Hermitage Elementary,No,2020,03,0,0,0,0,0,67,0,0,0,0,0
190,Davidson County,320,Hermitage Elementary,No,2020,04,0,1,0,0,1,56,0,1.8,0,0,1.8
190,Davidson County,320,Hermitage Elementary,No,2020,K,0,0,0,0,0,60,0,0,0,0,0
190,Davidson County,327,Hickman Elementary,No,2020,01,0,0,0,0,0,108,0,0,0,0,0
190,Davidson County,327,Hickman Elementary,No,2020,02,3,2,0,0,1,112,2.7,1.8,0,0,0.9
190,Davidson County,327,Hickman Elementary,No,2020,03,1,0,0,0,0,112,0.9,0,0,0,0
190,Davidson County,327,Hickman Elementary,No,2020,04,3,2,0,0,1,102,2.9,2,0,0,1
190,Davidson County,327,Hickman Elementary,No,2020,K,2,1,0,0,1,82,2.4,1.2,0,0,1.2
190,Davidson County,330,Meigs Middle,No,2020,05,15,5,0,0,0,177,8.5,2.8,0,0,0
190,Davidson County,330,Meigs Middle,No,2020,06,10,6,0,0,0,180,5.6,3.3,0,0,0
190,Davidson County,330,Meigs Middle,No,2020,07,6,5,0,0,0,177,3.4,2.8,0,0,0
190,Davidson County,330,Meigs Middle,No,2020,08,6,3,0,0,0,176,3.4,1.7,0,0,0
190,Davidson County,335,Hillsboro High,No,2020,09,25,50,4,1,2,395,6.3,12.7,1,0.3,0.5
190,Davidson County,335,Hillsboro High,No,2020,10,34,37,1,10,1,365,9.3,10.1,0.3,2.7,0.3
190,Davidson County,335,Hillsboro High,No,2020,11,28,36,4,4,2,327,8.6,11,1.2,1.2,0.6
190,Davidson County,335,Hillsboro High,No,2020,12,14,12,2,1,1,293,4.8,4.1,0.7,0.3,0.3
190,Davidson County,340,Hillwood High,No,2020,09,107,37,0,13,17,376,28.5,9.8,0,3.5,4.5
190,Davidson County,340,Hillwood High,No,2020,10,62,21,1,13,5,325,19.1,6.5,0.3,4,1.5
190,Davidson County,340,Hillwood High,No,2020,11,61,16,0,12,1,325,18.8,4.9,0,3.7,0.3
190,Davidson County,340,Hillwood High,No,2020,12,36,20,0,4,6,285,12.6,7,0,1.4,2.1
190,Davidson County,350,Hull-Jackson Elementary,No,2020,01,0,0,0,0,0,71,0,0,0,0,0
190,Davidson County,350,Hull-Jackson Elementary,No,2020,02,0,0,0,0,0,65,0,0,0,0,0
190,Davidson County,350,Hull-Jackson Elementary,No,2020,03,0,0,0,0,0,43,0,0,0,0,0
190,Davidson County,350,Hull-Jackson Elementary,No,2020,04,3,0,0,0,0,72,4.2,0,0,0,0
190,Davidson County,350,Hull-Jackson Elementary,No,2020,K,0,0,0,0,0,80,0,0,0,0,0
190,Davidson County,355,Hume - Fogg High,No,2020,09,0,4,0,0,2,235,0,1.7,0,0,0.9
190,Davidson County,355,Hume - Fogg High,No,2020,10,0,2,0,1,0,235,0,0.9,0,0.4,0
190,Davidson County,355,Hume - Fogg High,No,2020,11,0,3,0,0,0,231,0,1.3,0,0,0
190,Davidson County,355,Hume - Fogg High,No,2020,12,0,5,0,0,0,227,0,2.2,0,0,0
190,Davidson County,358,Hunters Lane High,No,2020,09,219,57,3,1,7,539,40.6,10.6,0.6,0.2,1.3
190,Davidson County,358,Hunters Lane High,No,2020,10,145,46,3,8,4,450,32.2,10.2,0.7,1.8,0.9
190,Davidson County,358,Hunters Lane High,No,2020,11,102,46,4,3,5,330,30.9,13.9,1.2,0.9,1.5
190,Davidson County,358,Hunters Lane High,No,2020,12,128,42,1,2,3,377,34,11.1,0.3,0.5,0.8
190,Davidson County,360,Inglewood Elementary,No,2020,01,1,0,0,0,0,47,2.1,0,0,0,0
190,Davidson County,360,Inglewood Elementary,No,2020,02,3,1,0,0,1,48,6.2,2.1,0,0,2.1
190,Davidson County,360,Inglewood Elementary,No,2020,03,8,1,0,0,1,47,17,2.1,0,0,2.1
190,Davidson County,360,Inglewood Elementary,No,2020,04,4,0,0,0,0,42,9.5,0,0,0,0
190,Davidson County,360,Inglewood Elementary,No,2020,K,1,0,0,0,0,38,2.6,0,0,0,0
190,Davidson County,365,Isaac Litton Middle,No,2020,05,3,7,0,0,2,145,2.1,4.8,0,0,1.4
190,Davidson County,365,Isaac Litton Middle,No,2020,06,1,7,0,0,0,143,0.7,4.9,0,0,0
190,Davidson County,365,Isaac Litton Middle,No,2020,07,3,16,0,0,0,138,2.2,11.6,0,0,0
190,Davidson County,365,Isaac Litton Middle,No,2020,08,2,11,0,0,0,120,1.7,9.2,0,0,0
190,Davidson County,370,J. E. Moss Elementary,No,2020,01,0,0,0,0,0,170,0,0,0,0,0
190,Davidson County,370,J. E. Moss Elementary,No,2020,02,3,1,0,0,1,214,1.4,0.5,0,0,0.5
190,Davidson County,370,J. E. Moss Elementary,No,2020,03,0,1,0,0,0,156,0,0.6,0,0,0
190,Davidson County,370,J. E. Moss Elementary,No,2020,04,0,0,0,0,0,170,0,0,0,0,0
190,Davidson County,370,J. E. Moss Elementary,No,2020,K,1,1,0,0,0,136,0.7,0.7,0,0,0
190,Davidson County,375,Jere Baxter Middle,No,2020,05,6,21,0,0,3,123,4.9,17.1,0,0,2.4
190,Davidson County,375,Jere Baxter Middle,No,2020,06,9,21,0,0,0,80,11.2,26.2,0,0,0
190,Davidson County,375,Jere Baxter Middle,No,2020,07,4,18,0,1,1,81,4.9,22.2,0,1.2,1.2
190,Davidson County,375,Jere Baxter Middle,No,2020,08,3,25,0,1,0,93,3.2,26.9,0,1.1,0
190,Davidson County,380,Joelton Elementary,No,2020,01,0,0,0,0,0,53,0,0,0,0,0
190,Davidson County,380,Joelton Elementary,No,2020,02,0,0,0,0,0,62,0,0,0,0,0
190,Davidson County,380,Joelton Elementary,No,2020,03,0,0,0,0,0,55,0,0,0,0,0
190,Davidson County,380,Joelton Elementary,No,2020,04,0,1,0,0,0,63,0,1.6,0,0,0
190,Davidson County,380,Joelton Elementary,No,2020,K,0,0,0,0,0,59,0,0,0,0,0
190,Davidson County,385,Joelton Middle,No,2020,05,0,16,0,0,0,130,0,12.3,0,0,0
190,Davidson County,385,Joelton Middle,No,2020,06,2,28,0,0,1,114,1.8,24.6,0,0,0.9
190,Davidson County,385,Joelton Middle,No,2020,07,4,22,0,1,3,101,4,21.8,0,1,3
190,Davidson County,385,Joelton Middle,No,2020,08,0,23,0,5,3,119,0,19.3,0,4.2,2.5
190,Davidson County,386,John Early Middle,No,2020,05,0,5,0,0,0,106,0,4.7,0,0,0
190,Davidson County,386,John Early Middle,No,2020,06,0,1,0,0,0,93,0,1.1,0,0,0
190,Davidson County,386,John Early Middle,No,2020,07,0,6,0,2,2,92,0,6.5,0,2.2,2.2
190,Davidson County,386,John Early Middle,No,2020,08,0,9,0,1,1,110,0,8.2,0,0.9,0.9
190,Davidson County,387,Jones Elementary,No,2020,01,0,2,0,0,0,44,0,4.5,0,0,0
190,Davidson County,387,Jones Elementary,No,2020,02,0,2,0,0,0,49,0,4.1,0,0,0
190,Davidson County,387,Jones Elementary,No,2020,03,0,5,0,0,0,53,0,9.4,0,0,0
190,Davidson County,387,Jones Elementary,No,2020,04,0,1,0,0,0,50,0,2,0,0,0
190,Davidson County,387,Jones Elementary,No,2020,K,0,0,0,0,0,33,0,0,0,0,0
190,Davidson County,390,John B. Whitsitt Elementary,No,2020,01,0,1,0,0,0,111,0,0.9,0,0,0
190,Davidson County,390,John B. Whitsitt Elementary,No,2020,02,1,1,0,0,0,108,0.9,0.9,0,0,0
190,Davidson County,390,John B. Whitsitt Elementary,No,2020,03,0,1,0,0,1,108,0,0.9,0,0,0.9
190,Davidson County,390,John B. Whitsitt Elementary,No,2020,04,0,0,0,0,0,92,0,0,0,0,0
190,Davidson County,390,John B. Whitsitt Elementary,No,2020,K,0,0,0,0,0,101,0,0,0,0,0
190,Davidson County,393,John F. Kennedy Middle,No,2020,05,13,6,0,0,0,265,4.9,2.3,0,0,0
190,Davidson County,393,John F. Kennedy Middle,No,2020,06,28,12,0,1,0,286,9.8,4.2,0,0.3,0
190,Davidson County,393,John F. Kennedy Middle,No,2020,07,28,21,0,0,3,279,10,7.5,0,0,1.1
