district_number,district_name,school_number,school_name,school_year,gender,students_in_school_suspension,students_suspended,students_expelled,students_placed_in_alternative_school,students_committed_zero_tolerance,students_total,percent_in_school_suspension,percent_suspended,percent_expelled,percent_placed_in_alternative_school,percent_committed_zero_tolerance
290,Grainger County,,,2020,Female,0,0,0,0,0,1611,0,0,0,0,0
290,Grainger County,,,2020,Male,0,0,0,0,0,1774,0,0,0,0,0
300,Greene County,5,Baileyton Elementary,2020,Female,0,0,0,0,0,183,0,0,0,0,0
300,Greene County,5,Baileyton Elementary,2020,Male,0,0,0,3,0,215,0,0,0,1.4,0
300,Greene County,10,Camp Creek Elementary,2020,Female,1,0,0,0,0,155,0.6,0,0,0,0
300,Greene County,10,Camp Creek Elementary,2020,Male,24,7,0,2,0,187,12.8,3.7,0,1.1,0
300,Greene County,20,Chuckey Elementary,2020,Female,0,1,0,0,0,165,0,0.6,0,0,0
300,Greene County,20,Chuckey Elementary,2020,Male,0,11,0,1,0,185,0,5.9,0,0.5,0
300,Greene County,25,Chuckey Doak Middle School,2020,Female,1,1,0,1,1,228,0.4,0.4,0,0.4,0.4
300,Greene County,25,Chuckey Doak Middle School,2020,Male,6,8,0,4,1,238,2.5,3.4,0,1.7,0.4
300,Greene County,28,Chuckey Doak High School,2020,Female,5,1,0,1,0,261,1.9,0.4,0,0.4,0
300,Greene County,28,Chuckey Doak High School,2020,Male,18,5,0,4,2,336,5.4,1.5,0,1.2,0.6
300,Greene County,30,Debusk Elementary,2020,Female,0,1,0,0,0,184,0,0.5,0,0,0
300,Greene County,30,Debusk Elementary,2020,Male,1,11,0,1,0,180,0.6,6.1,0,0.6,0
300,Greene County,35,Doak Elementary,2020,Female,0,1,0,0,0,256,0,0.4,0,0,0
300,Greene County,35,Doak Elementary,2020,Male,0,4,0,2,0,238,0,1.7,0,0.8,0
300,Greene County,55,McDonald Elementary,2020,Female,13,4,0,4,0,196,6.6,2,0,2,0
300,Greene County,55,McDonald Elementary,2020,Male,30,12,0,3,0,195,15.4,6.2,0,1.5,0
300,Greene County,60,Mosheim Elementary,2020,Female,0,6,0,0,1,466,0,1.3,0,0,0.2
300,Greene County,60,Mosheim Elementary,2020,Male,3,31,0,8,1,492,0.6,6.3,0,1.6,0.2
300,Greene County,67,Nolachuckey Elementary,2020,Female,1,0,0,0,0,173,0.6,0,0,0,0
300,Greene County,67,Nolachuckey Elementary,2020,Male,17,3,0,3,0,186,9.1,1.6,0,1.6,0
300,Greene County,70,North Greene High School,2020,Female,7,2,0,4,4,185,3.8,1.1,0,2.2,2.2
300,Greene County,70,North Greene High School,2020,Male,22,10,0,8,7,209,10.5,4.8,0,3.8,3.3
300,Greene County,75,Ottway Elementary,2020,Female,3,1,0,0,0,112,2.7,0.9,0,0,0
300,Greene County,75,Ottway Elementary,2020,Male,12,2,0,2,0,138,8.7,1.4,0,1.4,0
300,Greene County,80,South Greene High School,2020,Female,13,10,0,1,1,286,4.5,3.5,0,0.3,0.3
300,Greene County,80,South Greene High School,2020,Male,14,14,0,13,4,281,5,5,0,4.6,1.4
300,Greene County,95,West Greene High School,2020,Female,0,5,0,0,0,291,0,1.7,0,0,0
300,Greene County,95,West Greene High School,2020,Male,11,9,0,6,4,347,3.2,2.6,0,1.7,1.2
300,Greene County,,,2020,Female,44,33,0,11,7,3081,1.4,1.1,0,0.4,0.2
300,Greene County,,,2020,Male,158,127,0,60,19,3380,4.7,3.8,0,1.8,0.6
301,Greeneville,8,C Hal Henard Elementary,2020,Female,0,1,0,0,0,188,0,0.5,0,0,0
301,Greeneville,8,C Hal Henard Elementary,2020,Male,0,1,0,0,0,199,0,0.5,0,0,0
301,Greeneville,15,Eastview Elementary,2020,Female,0,1,0,0,0,180,0,0.6,0,0,0
301,Greeneville,15,Eastview Elementary,2020,Male,0,1,0,0,0,171,0,0.6,0,0,0
301,Greeneville,20,Greeneville High School,2020,Female,1,10,0,1,0,457,0.2,2.2,0,0.2,0
301,Greeneville,20,Greeneville High School,2020,Male,0,24,0,3,3,489,0,4.9,0,0.6,0.6
301,Greeneville,25,Greeneville Middle School,2020,Female,0,6,0,1,1,363,0,1.7,0,0.3,0.3
301,Greeneville,25,Greeneville Middle School,2020,Male,0,40,0,4,0,379,0,10.6,0,1.1,0
301,Greeneville,30,Highland Elementary,2020,Female,1,1,0,0,0,86,1.2,1.2,0,0,0
301,Greeneville,30,Highland Elementary,2020,Male,4,2,0,0,0,77,5.2,2.6,0,0,0
301,Greeneville,35,Tusculum View Elementary,2020,Female,0,1,0,0,0,195,0,0.5,0,0,0
301,Greeneville,35,Tusculum View Elementary,2020,Male,0,1,0,0,1,202,0,0.5,0,0,0.5
301,Greeneville,,,2020,Female,2,20,0,2,1,1462,0.1,1.4,0,0.1,0.1
301,Greeneville,,,2020,Male,4,69,0,7,4,1513,0.3,4.6,0,0.5,0.3
310,Grundy County,15,Coalmont Elementary,2020,Female,4,0,0,0,0,111,3.6,0,0,0,0
310,Grundy County,15,Coalmont Elementary,2020,Male,10,1,0,1,0,120,8.3,0.8,0,0.8,0
310,Grundy County,25,Grundy County High School,2020,Female,14,0,0,6,0,324,4.3,0,0,1.9,0
310,Grundy County,25,Grundy County High School,2020,Male,49,1,0,14,0,345,14.2,0.3,0,4.1,0
310,Grundy County,35,North Elementary,2020,Female,2,0,0,0,0,154,1.3,0,0,0,0
310,Grundy County,35,North Elementary,2020,Male,3,0,0,1,0,180,1.7,0,0,0.6,0
310,Grundy County,40,Palmer Elementary,2020,Female,3,0,0,0,0,58,5.2,0,0,0,0
310,Grundy County,40,Palmer Elementary,2020,Male,0,0,0,0,0,72,0,0,0,0,0
310,Grundy County,45,Pelham Elementary,2020,Female,0,0,0,0,0,66,0,0,0,0,0
310,Grundy County,45,Pelham Elementary,2020,Male,0,0,0,0,0,82,0,0,0,0,0
310,Grundy County,60,Swiss Memorial Elementary,2020,Female,0,0,0,0,0,79,0,0,0,0,0
310,Grundy County,60,Swiss Memorial Elementary,2020,Male,0,0,0,0,0,81,0,0,0,0,0
310,Grundy County,65,Tracy Elementary,2020,Female,4,0,0,0,0,155,2.6,0,0,0,0
310,Grundy County,65,Tracy Elementary,2020,Male,20,1,0,1,0,168,11.9,0.6,0,0.6,0
310,Grundy County,,,2020,Female,27,0,0,6,0,940,2.9,0,0,0.6,0
310,Grundy County,,,2020,Male,81,3,0,17,0,1037,7.8,0.3,0,1.6,0
320,Hamblen County,5,Alpha Elementary,2020,Female,1,1,0,0,0,327,0.3,0.3,0,0,0
320,Hamblen County,5,Alpha Elementary,2020,Male,9,4,0,3,0,333,2.7,1.2,0,0.9,0
320,Hamblen County,7,East Ridge Middle School,2020,Female,22,0,0,0,0,284,7.7,0,0,0,0
320,Hamblen County,7,East Ridge Middle School,2020,Male,59,4,1,2,0,313,18.8,1.3,0.3,0.6,0
320,Hamblen County,10,Fairview Marguerite,2020,Female,1,1,0,0,0,225,0.4,0.4,0,0,0
320,Hamblen County,10,Fairview Marguerite,2020,Male,3,7,0,0,0,272,1.1,2.6,0,0,0
320,Hamblen County,11,Hamblen County Alternative School,2020,Female,1,7,1,0,0,35,2.9,20,2.9,0,0
320,Hamblen County,11,Hamblen County Alternative School,2020,Male,15,29,5,0,1,98,15.3,29.6,5.1,0,1
320,Hamblen County,12,Hillcrest Elementary,2020,Female,0,0,0,0,0,302,0,0,0,0,0
320,Hamblen County,12,Hillcrest Elementary,2020,Male,1,2,0,0,0,310,0.3,0.6,0,0,0
320,Hamblen County,14,John Hay Elementary,2020,Female,2,0,0,0,0,131,1.5,0,0,0,0
320,Hamblen County,14,John Hay Elementary,2020,Male,6,0,0,0,0,172,3.5,0,0,0,0
320,Hamblen County,15,Manley Elementary,2020,Female,4,1,0,0,0,274,1.5,0.4,0,0,0
320,Hamblen County,15,Manley Elementary,2020,Male,4,7,0,0,0,284,1.4,2.5,0,0,0
320,Hamblen County,18,Lincoln Heights Elementary,2020,Female,8,1,0,0,0,267,3,0.4,0,0,0
320,Hamblen County,18,Lincoln Heights Elementary,2020,Male,23,2,0,0,0,304,7.6,0.7,0,0,0
320,Hamblen County,20,Russellville Elementary,2020,Female,0,0,0,0,0,255,0,0,0,0,0
320,Hamblen County,20,Russellville Elementary,2020,Male,2,0,0,0,0,285,0.7,0,0,0,0
320,Hamblen County,27,Lincoln Heights Middle School,2020,Female,50,0,2,0,2,325,15.4,0,0.6,0,0.6
320,Hamblen County,27,Lincoln Heights Middle School,2020,Male,100,17,1,2,2,365,27.4,4.7,0.3,0.5,0.5
320,Hamblen County,30,Union Heights Elementary,2020,Female,0,0,0,0,0,135,0,0,0,0,0
320,Hamblen County,30,Union Heights Elementary,2020,Male,8,7,0,0,0,159,5,4.4,0,0,0
320,Hamblen County,33,West View Middle School,2020,Female,24,0,0,0,0,347,6.9,0,0,0,0
320,Hamblen County,33,West View Middle School,2020,Male,31,7,0,2,0,306,10.1,2.3,0,0.7,0
320,Hamblen County,35,Whitesburg Elementary,2020,Female,1,0,0,0,0,100,1,0,0,0,0
320,Hamblen County,35,Whitesburg Elementary,2020,Male,0,0,0,0,0,109,0,0,0,0,0
320,Hamblen County,37,Meadowview Middle School,2020,Female,47,0,0,1,1,364,12.9,0,0,0.3,0.3
320,Hamblen County,37,Meadowview Middle School,2020,Male,109,16,3,3,4,353,30.9,4.5,0.8,0.8,1.1
320,Hamblen County,40,Witt Elementary,2020,Female,0,1,0,0,0,101,0,1,0,0,0
320,Hamblen County,40,Witt Elementary,2020,Male,0,0,0,0,0,124,0,0,0,0,0
320,Hamblen County,42,Morristown East High,2020,Female,61,11,0,8,1,797,7.7,1.4,0,1,0.1
320,Hamblen County,42,Morristown East High,2020,Male,143,20,2,7,3,863,16.6,2.3,0.2,0.8,0.3
320,Hamblen County,45,Morristown West High,2020,Female,54,0,2,1,2,753,7.2,0,0.3,0.1,0.3
320,Hamblen County,45,Morristown West High,2020,Male,108,15,5,7,4,802,13.5,1.9,0.6,0.9,0.5
320,Hamblen County,48,West Elementary,2020,Female,3,0,0,0,0,257,1.2,0,0,0,0
320,Hamblen County,48,West Elementary,2020,Male,10,3,0,0,0,248,4,1.2,0,0,0
320,Hamblen County,,,2020,Female,276,20,5,10,6,5154,5.4,0.4,0.1,0.2,0.1
320,Hamblen County,,,2020,Male,618,128,15,26,14,5520,11.2,2.3,0.3,0.5,0.3
330,Hamilton County,5,Allen Elementary,2020,Female,0,0,0,0,0,241,0,0,0,0,0
330,Hamilton County,5,Allen Elementary,2020,Male,0,0,0,0,0,264,0,0,0,0,0
330,Hamilton County,10,Alpine Crest Elementary,2020,Female,0,0,0,0,0,154,0,0,0,0,0
330,Hamilton County,10,Alpine Crest Elementary,2020,Male,1,0,0,0,0,156,0.6,0,0,0,0
330,Hamilton County,13,Apison Elementary School,2020,Female,0,2,0,0,0,295,0,0.7,0,0,0
330,Hamilton County,13,Apison Elementary School,2020,Male,0,4,0,0,0,307,0,1.3,0,0,0
330,Hamilton County,16,Battle Academy For Teaching  Learning,2020,Female,8,9,0,1,1,205,3.9,4.4,0,0.5,0.5
330,Hamilton County,16,Battle Academy For Teaching  Learning,2020,Male,15,16,0,0,0,218,6.9,7.3,0,0,0
330,Hamilton County,17,Bess T Shepherd Elementary,2020,Female,0,6,0,2,0,292,0,2.1,0,0.7,0
330,Hamilton County,17,Bess T Shepherd Elementary,2020,Male,0,18,0,13,0,328,0,5.5,0,4,0
330,Hamilton County,19,Big Ridge Elementary,2020,Female,0,0,0,0,0,257,0,0,0,0,0
330,Hamilton County,19,Big Ridge Elementary,2020,Male,3,5,0,1,0,259,1.2,1.9,0,0.4,0
330,Hamilton County,21,Brainerd High School,2020,Female,7,91,6,9,15,352,2,25.9,1.7,2.6,4.3
330,Hamilton County,21,Brainerd High School,2020,Male,12,92,22,17,32,381,3.1,24.1,5.8,4.5,8.4
330,Hamilton County,33,Tommie F. Brown Academy,2020,Female,6,11,0,0,0,151,4,7.3,0,0,0
330,Hamilton County,33,Tommie F. Brown Academy,2020,Male,6,12,0,0,0,144,4.2,8.3,0,0,0
330,Hamilton County,35,Brown Middle School,2020,Female,30,21,3,0,2,243,12.3,8.6,1.2,0,0.8
330,Hamilton County,35,Brown Middle School,2020,Male,46,42,1,1,2,247,18.6,17,0.4,0.4,0.8
330,Hamilton County,37,Calvin Donaldson Environmental Science Academy,2020,Female,0,35,0,0,0,251,0,13.9,0,0,0
330,Hamilton County,37,Calvin Donaldson Environmental Science Academy,2020,Male,0,50,0,0,0,265,0,18.9,0,0,0
330,Hamilton County,40,Central High School,2020,Female,42,21,1,0,1,396,10.6,5.3,0.3,0,0.3
330,Hamilton County,40,Central High School,2020,Male,81,36,2,5,4,481,16.8,7.5,0.4,1,0.8
330,Hamilton County,41,Normal Park Museum Magnet School,2020,Female,2,3,0,0,0,405,0.5,0.7,0,0,0
330,Hamilton County,41,Normal Park Museum Magnet School,2020,Male,5,13,0,0,3,451,1.1,2.9,0,0,0.7
330,Hamilton County,45,Chatt High Center For Creative Arts,2020,Female,5,2,0,0,0,450,1.1,0.4,0,0,0
330,Hamilton County,45,Chatt High Center For Creative Arts,2020,Male,3,3,0,0,0,185,1.6,1.6,0,0,0
330,Hamilton County,46,Chattanooga School For Arts And Sciences Upper,2020,Female,6,10,0,1,0,363,1.7,2.8,0,0.3,0
330,Hamilton County,46,Chattanooga School For Arts And Sciences Upper,2020,Male,19,17,0,1,0,329,5.8,5.2,0,0.3,0
330,Hamilton County,47,Chattanooga School For The Arts And Science Lower,2020,Female,3,2,0,0,0,199,1.5,1,0,0,0
330,Hamilton County,47,Chattanooga School For The Arts And Science Lower,2020,Male,5,1,0,0,0,176,2.8,0.6,0,0,0
330,Hamilton County,48,Clifton Hills Elementary,2020,Female,5,3,0,0,0,360,1.4,0.8,0,0,0
330,Hamilton County,48,Clifton Hills Elementary,2020,Male,10,6,0,0,0,337,3,1.8,0,0,0
330,Hamilton County,50,Daisy Elementary,2020,Female,1,0,0,0,0,211,0.5,0,0,0,0
330,Hamilton County,50,Daisy Elementary,2020,Male,3,1,0,0,0,193,1.6,0.5,0,0,0
330,Hamilton County,51,McConnell Elementary,2020,Female,0,2,0,0,0,250,0,0.8,0,0,0
330,Hamilton County,51,McConnell Elementary,2020,Male,0,8,0,0,0,260,0,3.1,0,0,0
330,Hamilton County,55,Dalewood Middle School,2020,Female,42,38,5,6,3,203,20.7,18.7,2.5,3,1.5
330,Hamilton County,55,Dalewood Middle School,2020,Male,73,57,2,5,8,199,36.7,28.6,1,2.5,4
330,Hamilton County,58,DuPont Elementary,2020,Female,1,5,0,0,0,157,0.6,3.2,0,0,0
330,Hamilton County,58,DuPont Elementary,2020,Male,7,16,1,1,0,170,4.1,9.4,0.6,0.6,0
330,Hamilton County,59,East Hamilton School,2020,Female,39,18,1,3,3,827,4.7,2.2,0.1,0.4,0.4
330,Hamilton County,59,East Hamilton School,2020,Male,107,69,1,8,5,853,12.5,8.1,0.1,0.9,0.6
330,Hamilton County,62,East Brainerd Elementary,2020,Female,0,5,0,0,0,558,0,0.9,0,0,0
330,Hamilton County,62,East Brainerd Elementary,2020,Male,1,26,0,0,1,623,0.2,4.2,0,0,0.2
330,Hamilton County,63,East Lake Elementary,2020,Female,0,1,0,0,0,304,0,0.3,0,0,0
330,Hamilton County,63,East Lake Elementary,2020,Male,0,7,0,0,0,305,0,2.3,0,0,0
330,Hamilton County,64,East Lake Academy Of Fine Arts,2020,Female,0,5,2,3,0,294,0,1.7,0.7,1,0
330,Hamilton County,64,East Lake Academy Of Fine Arts,2020,Male,0,17,5,2,5,361,0,4.7,1.4,0.6,1.4
330,Hamilton County,65,East Ridge Elementary,2020,Female,0,6,1,0,0,497,0,1.2,0.2,0,0
330,Hamilton County,65,East Ridge Elementary,2020,Male,0,25,1,0,1,554,0,4.5,0.2,0,0.2
330,Hamilton County,70,East Ridge High School,2020,Female,56,40,3,3,3,405,13.8,9.9,0.7,0.7,0.7
330,Hamilton County,70,East Ridge High School,2020,Male,106,61,9,16,17,493,21.5,12.4,1.8,3.2,3.4
330,Hamilton County,75,East Ridge Middle School,2020,Female,29,15,1,0,3,377,7.7,4,0.3,0,0.8
330,Hamilton County,75,East Ridge Middle School,2020,Male,60,19,2,3,11,430,14,4.4,0.5,0.7,2.6
330,Hamilton County,78,East Side Elementary,2020,Female,0,4,0,0,0,316,0,1.3,0,0,0
330,Hamilton County,78,East Side Elementary,2020,Male,0,3,0,0,0,336,0,0.9,0,0,0
330,Hamilton County,85,Middle Valley Elementary,2020,Female,0,2,0,0,0,378,0,0.5,0,0,0
330,Hamilton County,85,Middle Valley Elementary,2020,Male,0,17,0,1,0,437,0,3.9,0,0.2,0
330,Hamilton County,86,Hamilton County Collegiate High at Chattanooga State,2020,Female,0,0,0,0,0,113,0,0,0,0,0
330,Hamilton County,86,Hamilton County Collegiate High at Chattanooga State,2020,Male,0,0,0,0,0,66,0,0,0,0,0
330,Hamilton County,90,Harrison Elementary,2020,Female,5,3,0,1,0,242,2.1,1.2,0,0.4,0
330,Hamilton County,90,Harrison Elementary,2020,Male,14,15,0,0,0,206,6.8,7.3,0,0,0
330,Hamilton County,97,Barger Academy,2020,Female,0,4,0,0,0,191,0,2.1,0,0,0
330,Hamilton County,97,Barger Academy,2020,Male,1,16,0,0,0,176,0.6,9.1,0,0,0
330,Hamilton County,98,Howard Connect Academy,2020,Female,0,3,0,1,1,64,0,4.7,0,1.6,1.6
330,Hamilton County,98,Howard Connect Academy,2020,Male,0,9,1,7,7,54,0,16.7,1.9,13,13
330,Hamilton County,100,Hunter Middle School,2020,Female,2,3,0,0,0,379,0.5,0.8,0,0,0
330,Hamilton County,100,Hunter Middle School,2020,Male,26,15,0,0,0,434,6,3.5,0,0,0
330,Hamilton County,110,Hardy Elementary School,2020,Female,1,22,0,1,0,241,0.4,9.1,0,0.4,0
330,Hamilton County,110,Hardy Elementary School,2020,Male,3,55,0,0,1,264,1.1,20.8,0,0,0.4
330,Hamilton County,120,Loftis Middle School,2020,Female,17,7,0,1,0,317,5.4,2.2,0,0.3,0
330,Hamilton County,120,Loftis Middle School,2020,Male,37,13,0,1,1,309,12,4.2,0,0.3,0.3
330,Hamilton County,125,Lookout Mountain Elementary,2020,Female,0,0,0,0,0,72,0,0,0,0,0
330,Hamilton County,125,Lookout Mountain Elementary,2020,Male,0,0,0,0,0,105,0,0,0,0,0
330,Hamilton County,127,Hixson Elementary,2020,Female,0,1,0,0,0,220,0,0.5,0,0,0
330,Hamilton County,127,Hixson Elementary,2020,Male,12,5,0,1,0,252,4.8,2,0,0.4,0
330,Hamilton County,128,Hixson High School,2020,Female,30,22,1,4,4,458,6.6,4.8,0.2,0.9,0.9
330,Hamilton County,128,Hixson High School,2020,Male,41,35,3,11,6,506,8.1,6.9,0.6,2.2,1.2
330,Hamilton County,129,Hixson Middle School,2020,Female,17,7,0,2,2,327,5.2,2.1,0,0.6,0.6
330,Hamilton County,129,Hixson Middle School,2020,Male,43,28,1,4,2,351,12.3,8,0.3,1.1,0.6
330,Hamilton County,133,Hillcrest Elementary,2020,Female,0,0,0,0,0,137,0,0,0,0,0
330,Hamilton County,133,Hillcrest Elementary,2020,Male,0,8,0,0,0,153,0,5.2,0,0,0
330,Hamilton County,137,The Howard School,2020,Female,39,41,3,30,8,507,7.7,8.1,0.6,5.9,1.6
330,Hamilton County,137,The Howard School,2020,Male,54,53,8,35,11,709,7.6,7.5,1.1,4.9,1.6
330,Hamilton County,147,North Hamilton Elementary,2020,Female,1,1,0,0,0,208,0.5,0.5,0,0,0
330,Hamilton County,147,North Hamilton Elementary,2020,Male,3,5,0,0,0,175,1.7,2.9,0,0,0
330,Hamilton County,148,Wolftever Creek Elementary,2020,Female,1,1,0,0,0,318,0.3,0.3,0,0,0
330,Hamilton County,148,Wolftever Creek Elementary,2020,Male,12,5,0,0,0,331,3.6,1.5,0,0,0
330,Hamilton County,149,Nolan Elementary,2020,Female,0,2,0,0,0,334,0,0.6,0,0,0
330,Hamilton County,149,Nolan Elementary,2020,Male,0,2,0,0,0,358,0,0.6,0,0,0
330,Hamilton County,155,Ooltewah Elementary,2020,Female,1,4,0,0,0,472,0.2,0.8,0,0,0
330,Hamilton County,155,Ooltewah Elementary,2020,Male,2,22,0,0,0,462,0.4,4.8,0,0,0
330,Hamilton County,157,Ooltewah Middle School,2020,Female,29,23,0,2,3,426,6.8,5.4,0,0.5,0.7
330,Hamilton County,157,Ooltewah Middle School,2020,Male,96,75,0,3,2,449,21.4,16.7,0,0.7,0.4
330,Hamilton County,159,Lakeside Academy,2020,Female,0,3,0,0,0,226,0,1.3,0,0,0
330,Hamilton County,159,Lakeside Academy,2020,Male,2,18,0,0,0,202,1,8.9,0,0,0
330,Hamilton County,160,Ooltewah High School,2020,Female,31,15,5,3,6,789,3.9,1.9,0.6,0.4,0.8
330,Hamilton County,160,Ooltewah High School,2020,Male,51,26,4,12,12,810,6.3,3.2,0.5,1.5,1.5
330,Hamilton County,162,Chattanooga School For The Liberal Arts,2020,Female,0,0,0,0,0,245,0,0,0,0,0
330,Hamilton County,162,Chattanooga School For The Liberal Arts,2020,Male,0,3,0,0,0,255,0,1.2,0,0,0
330,Hamilton County,165,Lookout Valley Middle / High School,2020,Female,7,9,0,0,2,182,3.8,4.9,0,0,1.1
330,Hamilton County,165,Lookout Valley Middle / High School,2020,Male,21,17,0,0,1,181,11.6,9.4,0,0,0.6
330,Hamilton County,171,Red Bank Elementary,2020,Female,4,1,0,0,0,287,1.4,0.3,0,0,0
330,Hamilton County,171,Red Bank Elementary,2020,Male,28,9,0,3,0,322,8.7,2.8,0,0.9,0
330,Hamilton County,175,Red Bank High School,2020,Female,39,21,0,3,3,383,10.2,5.5,0,0.8,0.8
330,Hamilton County,175,Red Bank High School,2020,Male,49,36,2,4,6,451,10.9,8,0.4,0.9,1.3
330,Hamilton County,180,Red Bank Middle School,2020,Female,41,19,0,1,2,309,13.3,6.1,0,0.3,0.6
330,Hamilton County,180,Red Bank Middle School,2020,Male,66,52,1,2,1,334,19.8,15.6,0.3,0.6,0.3
330,Hamilton County,183,Rivermont Elementary,2020,Female,1,2,0,0,0,157,0.6,1.3,0,0,0
330,Hamilton County,183,Rivermont Elementary,2020,Male,0,6,0,0,0,173,0,3.5,0,0,0
330,Hamilton County,190,Sale Creek Middle / High School,2020,Female,2,4,0,0,0,300,0.7,1.3,0,0,0
330,Hamilton County,190,Sale Creek Middle / High School,2020,Male,15,30,0,0,0,279,5.4,10.8,0,0,0
330,Hamilton County,194,Orchard Knob Elementary,2020,Female,0,14,0,0,4,250,0,5.6,0,0,1.6
330,Hamilton County,194,Orchard Knob Elementary,2020,Male,1,29,0,1,20,279,0.4,10.4,0,0.4,7.2
330,Hamilton County,196,Sequoyah High School,2020,Female,1,2,1,2,2,103,1,1.9,1,1.9,1.9
330,Hamilton County,196,Sequoyah High School,2020,Male,0,26,1,0,1,168,0,15.5,0.6,0,0.6
330,Hamilton County,200,Orchard Knob Middle,2020,Female,11,20,1,3,3,202,5.4,9.9,0.5,1.5,1.5
330,Hamilton County,200,Orchard Knob Middle,2020,Male,9,34,4,11,9,275,3.3,12.4,1.5,4,3.3
330,Hamilton County,210,Signal Mountain Middle/High School,2020,Female,10,4,1,0,1,655,1.5,0.6,0.2,0,0.2
330,Hamilton County,210,Signal Mountain Middle/High School,2020,Male,36,12,0,2,2,667,5.4,1.8,0,0.3,0.3
330,Hamilton County,215,Snow Hill Elementary,2020,Female,0,0,0,0,0,296,0,0,0,0,0
330,Hamilton County,215,Snow Hill Elementary,2020,Male,8,10,0,0,0,329,2.4,3,0,0,0
330,Hamilton County,220,Soddy Daisy High School,2020,Female,33,19,0,0,1,604,5.5,3.1,0,0,0.2
330,Hamilton County,220,Soddy Daisy High School,2020,Male,55,40,2,0,6,608,9,6.6,0.3,0,1
330,Hamilton County,225,Soddy Daisy Middle School,2020,Female,8,4,2,0,2,226,3.5,1.8,0.9,0,0.9
330,Hamilton County,225,Soddy Daisy Middle School,2020,Male,54,24,3,1,1,254,21.3,9.4,1.2,0.4,0.4
330,Hamilton County,230,Soddy Elementary,2020,Female,0,0,0,0,0,232,0,0,0,0,0
330,Hamilton County,230,Soddy Elementary,2020,Male,0,6,0,0,0,259,0,2.3,0,0,0
330,Hamilton County,235,Spring Creek Elementary,2020,Female,0,1,0,0,0,340,0,0.3,0,0,0
330,Hamilton County,235,Spring Creek Elementary,2020,Male,9,7,0,0,0,348,2.6,2,0,0,0
330,Hamilton County,237,Tyner Academy,2020,Female,12,40,2,0,5,289,4.2,13.8,0.7,0,1.7
330,Hamilton County,237,Tyner Academy,2020,Male,31,58,6,4,10,275,11.3,21.1,2.2,1.5,3.6
330,Hamilton County,239,Tyner Middle Academy,2020,Female,21,25,0,4,4,234,9,10.7,0,1.7,1.7
330,Hamilton County,239,Tyner Middle Academy,2020,Male,40,41,0,5,3,260,15.4,15.8,0,1.9,1.2
330,Hamilton County,240,Thrasher Elementary,2020,Female,0,0,0,0,0,273,0,0,0,0,0
330,Hamilton County,240,Thrasher Elementary,2020,Male,0,0,0,0,0,308,0,0,0,0,0
330,Hamilton County,241,Lookout Valley Elementary,2020,Female,5,1,0,0,0,152,3.3,0.7,0,0,0
330,Hamilton County,241,Lookout Valley Elementary,2020,Male,3,6,0,0,0,150,2,4,0,0,0
330,Hamilton County,245,Woodmore Elementary,2020,Female,0,3,0,1,0,158,0,1.9,0,0.6,0
330,Hamilton County,245,Woodmore Elementary,2020,Male,0,8,0,1,3,148,0,5.4,0,0.7,2
330,Hamilton County,260,Wallace A. Smith Elementary,2020,Female,0,1,0,0,0,326,0,0.3,0,0,0
330,Hamilton County,260,Wallace A. Smith Elementary,2020,Male,0,4,0,1,0,338,0,1.2,0,0.3,0
330,Hamilton County,265,Westview Elementary,2020,Female,0,0,0,0,0,328,0,0,0,0,0
330,Hamilton County,265,Westview Elementary,2020,Male,3,5,0,0,0,306,1,1.6,0,0,0
330,Hamilton County,275,Hamilton County Virtual School,2020,Female,0,0,0,0,0,23,0,0,0,0,0
330,Hamilton County,275,Hamilton County Virtual School,2020,Male,0,0,0,0,0,15,0,0,0,0,0
330,Hamilton County,280,STEM School Chattanooga,2020,Female,5,1,0,0,0,96,5.2,1,0,0,0
330,Hamilton County,280,STEM School Chattanooga,2020,Male,29,2,2,4,5,186,15.6,1.1,1.1,2.2,2.7
330,Hamilton County,8001,Chattanooga Girls Leadership Academy,2020,Female,0,0,0,0,0,371,0,0,0,0,0
330,Hamilton County,8002,Ivy Academy Inc.,2020,Female,4,5,1,0,2,190,2.1,2.6,0.5,0,1.1
330,Hamilton County,8002,Ivy Academy Inc.,2020,Male,14,19,0,0,0,194,7.2,9.8,0,0,0
330,Hamilton County,8003,Chattanooga Charter School of Excellence,2020,Female,6,1,0,1,0,191,3.1,0.5,0,0.5,0
330,Hamilton County,8003,Chattanooga Charter School of Excellence,2020,Male,20,21,0,3,3,176,11.4,11.9,0,1.7,1.7
330,Hamilton County,8010,Chattanooga Charter School of Excellence Middle,2020,Female,12,4,0,0,0,113,10.6,3.5,0,0,0
330,Hamilton County,8010,Chattanooga Charter School of Excellence Middle,2020,Male,47,24,0,0,4,120,39.2,20,0,0,3.3
330,Hamilton County,8011,Chattanooga Preparatory School,2020,Male,1,9,0,1,0,148,0.7,6.1,0,0.7,0
330,Hamilton County,,,2020,Female,675,718,40,88,86,22424,3,3.2,0.2,0.4,0.4
330,Hamilton County,,,2020,Male,1491,1570,84,190,206,23409,6.4,6.7,0.4,0.8,0.9
340,Hancock County,20,Hancock County Elementary,2020,Female,0,0,0,0,0,226,0,0,0,0,0
340,Hancock County,20,Hancock County Elementary,2020,Male,0,0,0,0,0,242,0,0,0,0,0
